Brand,Price,Horsepower,Fuel Efficiency,Encoded_Brand,Scaled_Horsepower,Scaled_Fuel_Efficiency,Scaled_Brand,Performance_Index
Brand W,33541,0.9099999999999999,0.64,1,0.9099999999999999,0.64,0.0,0.5823999999999999
Brand B,76370,0.5525,0.492,5,0.5525,0.492,0.5,0.27183
Brand A,62377,0.25250000000000006,0.14,4,0.25250000000000006,0.14,0.375,0.03535000000000001
Brand E,32154,0.31500000000000006,0.24,2,0.31500000000000006,0.24,0.125,0.07560000000000001
Brand D,99375,0.7725,0.924,9,0.7725,0.924,1.0,0.71379
Brand E,60987,0.6325000000000001,0.388,2,0.6325000000000001,0.388,0.125,0.24541000000000004
Brand D,38923,0.21500000000000002,0.23199999999999998,9,0.21500000000000002,0.23199999999999998,1.0,0.04988
Brand W,57825,0.6675,0.03200000000000003,1,0.6675,0.03200000000000003,0.0,0.021360000000000018
Brand B,57595,0.395,0.14400000000000002,5,0.395,0.14400000000000002,0.5,0.05688000000000001
Brand B,88810,0.3175,0.31599999999999995,5,0.3175,0.31599999999999995,0.5,0.10032999999999999
Brand D,30077,0.915,0.888,9,0.915,0.888,1.0,0.81252
Brand A,39055,0.3025,0.5359999999999999,4,0.3025,0.5359999999999999,0.375,0.16213999999999998
Brand Y,43856,0.5700000000000001,0.36,3,0.5700000000000001,0.36,0.25,0.20520000000000002
Brand B,70557,0.4125,0.904,5,0.4125,0.904,0.5,0.3729
Brand D,50882,0.8775,0.128,9,0.8775,0.128,1.0,0.11231999999999999
Brand W,77166,0.28,0.07999999999999996,1,0.28,0.07999999999999996,0.0,0.02239999999999999
Brand B,58697,0.26,0.48,5,0.26,0.48,0.5,0.1248
Brand A,59736,0.13,0.41200000000000003,4,0.13,0.41200000000000003,0.375,0.05356
Brand X,61560,0.057499999999999996,0.43200000000000005,8,0.057499999999999996,0.43200000000000005,0.875,0.02484
Brand Z,60347,0.1225,0.588,7,0.1225,0.588,0.75,0.07203
Brand C,92963,0.27249999999999996,0.908,6,0.27249999999999996,0.908,0.625,0.24742999999999998
Brand X,30241,0.5325,0.44799999999999995,8,0.5325,0.44799999999999995,0.875,0.23855999999999997
Brand X,78932,0.275,0.4,8,0.275,0.4,0.875,0.11000000000000001
Brand C,51628,0.6625,0.4159999999999999,6,0.6625,0.4159999999999999,0.625,0.27559999999999996
Brand D,58097,0.385,0.19200000000000006,9,0.385,0.19200000000000006,1.0,0.07392000000000003
Brand C,51137,0.8500000000000001,0.21599999999999997,6,0.8500000000000001,0.21599999999999997,0.625,0.18359999999999999
Brand C,70182,0.8574999999999999,0.7840000000000001,6,0.8574999999999999,0.7840000000000001,0.625,0.6722800000000001
Brand D,96922,0.29500000000000004,0.48,9,0.29500000000000004,0.48,1.0,0.1416
Brand X,89813,0.79,0.06799999999999995,8,0.79,0.06799999999999995,0.875,0.05371999999999996
Brand X,34748,0.395,0.7759999999999999,8,0.395,0.7759999999999999,0.875,0.30651999999999996
Brand X,66956,0.6675,0.348,8,0.6675,0.348,0.875,0.23228999999999997
Brand A,90023,0.03250000000000003,0.828,4,0.03250000000000003,0.828,0.375,0.026910000000000024
Brand W,34783,0.7025,0.9559999999999998,1,0.7025,0.9559999999999998,0.0,0.6715899999999999
Brand A,37044,0.23249999999999998,0.5,4,0.23249999999999998,0.5,0.375,0.11624999999999999
Brand X,82837,0.5575,0.9680000000000001,8,0.5575,0.9680000000000001,0.875,0.53966
Brand C,86844,0.2875,0.38,6,0.2875,0.38,0.625,0.10924999999999999
Brand X,57635,0.8574999999999999,0.848,8,0.8574999999999999,0.848,0.875,0.7271599999999999
Brand W,53840,0.41500000000000004,0.08799999999999997,1,0.41500000000000004,0.08799999999999997,0.0,0.03651999999999999
Brand Y,74574,0.4525,0.52,3,0.4525,0.52,0.25,0.2353
Brand E,65792,0.895,0.08799999999999997,2,0.895,0.08799999999999997,0.125,0.07875999999999997
Brand C,60113,0.21750000000000003,0.8119999999999999,6,0.21750000000000003,0.8119999999999999,0.625,0.17661000000000002
Brand B,68853,0.4575,0.007999999999999952,5,0.4575,0.007999999999999952,0.5,0.003659999999999978
Brand B,65397,0.14,0.05199999999999999,5,0.14,0.05199999999999999,0.5,0.007279999999999999
Brand B,80912,0.48,0.264,5,0.48,0.264,0.5,0.12672
Brand Y,34349,0.185,0.816,3,0.185,0.816,0.25,0.15095999999999998
Brand A,88255,0.5675,0.652,4,0.5675,0.652,0.375,0.37001
Brand D,88467,0.96,0.7640000000000001,9,0.96,0.7640000000000001,1.0,0.7334400000000001
Brand W,51826,0.43000000000000005,0.42000000000000004,1,0.43000000000000005,0.42000000000000004,0.0,0.18060000000000004
Brand E,68039,0.7575000000000001,0.007999999999999952,2,0.7575000000000001,0.007999999999999952,0.125,0.006059999999999964
Brand X,92850,0.15000000000000002,0.7120000000000001,8,0.15000000000000002,0.7120000000000001,0.875,0.10680000000000003
Brand Z,33157,0.9924999999999999,0.11599999999999999,7,0.9924999999999999,0.11599999999999999,0.75,0.11512999999999998
Brand Y,30015,0.885,0.055999999999999994,3,0.885,0.055999999999999994,0.25,0.04955999999999999
Brand W,64585,0.8125,0.09600000000000003,1,0.8125,0.09600000000000003,0.0,0.07800000000000003
Brand E,44803,0.4475,0.06,2,0.4475,0.06,0.125,0.02685
Brand Y,75020,0.43000000000000005,0.28400000000000003,3,0.43000000000000005,0.28400000000000003,0.25,0.12212000000000002
Brand W,40694,0.02250000000000002,0.7879999999999999,1,0.02250000000000002,0.7879999999999999,0.0,0.017730000000000013
Brand B,88455,0.09500000000000003,0.628,5,0.09500000000000003,0.628,0.5,0.05966000000000002
Brand C,51575,0.25750000000000006,0.928,6,0.25750000000000006,0.928,0.625,0.23896000000000006
Brand Y,60904,0.49750000000000005,0.492,3,0.49750000000000005,0.492,0.25,0.24477000000000002
Brand A,99201,0.59,0.07999999999999996,4,0.59,0.07999999999999996,0.375,0.04719999999999997
Brand Z,70636,0.5675,0.45599999999999996,7,0.5675,0.45599999999999996,0.75,0.25877999999999995
Brand Z,51770,0.8200000000000001,0.7359999999999999,7,0.8200000000000001,0.7359999999999999,0.75,0.60352
Brand Y,73219,0.45499999999999996,0.43999999999999995,3,0.45499999999999996,0.43999999999999995,0.25,0.20019999999999996
Brand X,45476,0.4375,0.7559999999999999,8,0.4375,0.7559999999999999,0.875,0.33074999999999993
Brand Y,67784,0.8800000000000001,0.248,3,0.8800000000000001,0.248,0.25,0.21824000000000002
Brand Z,61701,0.6825,0.04799999999999993,7,0.6825,0.04799999999999993,0.75,0.032759999999999956
Brand E,40682,0.29500000000000004,0.264,2,0.29500000000000004,0.264,0.125,0.07788000000000002
Brand W,50728,0.44000000000000006,0.4840000000000001,1,0.44000000000000006,0.4840000000000001,0.0,0.21296000000000007
Brand E,56839,0.8800000000000001,0.628,2,0.8800000000000001,0.628,0.125,0.55264
Brand D,40933,0.7650000000000001,0.44799999999999995,9,0.7650000000000001,0.44799999999999995,1.0,0.34272
Brand W,95399,0.7625,0.524,1,0.7625,0.524,0.0,0.39955
Brand X,92477,0.030000000000000027,0.30799999999999994,8,0.030000000000000027,0.30799999999999994,0.875,0.009240000000000007
Brand D,68464,0.6475,0.6920000000000001,9,0.6475,0.6920000000000001,1.0,0.44807
Brand Y,72270,0.30000000000000004,0.08399999999999996,3,0.30000000000000004,0.08399999999999996,0.25,0.025199999999999993
Brand Y,37572,0.7225,0.9319999999999998,3,0.7225,0.9319999999999998,0.25,0.6733699999999999
Brand D,38307,0.4425,0.252,9,0.4425,0.252,1.0,0.11151
Brand A,86697,0.13,0.32400000000000007,4,0.13,0.32400000000000007,0.375,0.04212000000000001
Brand B,82695,0.21500000000000002,0.7279999999999999,5,0.21500000000000002,0.7279999999999999,0.5,0.15652
Brand D,44691,0.08750000000000002,0.816,9,0.08750000000000002,0.816,1.0,0.07140000000000002
Brand B,49065,0.9475,0.356,5,0.9475,0.356,0.5,0.33731
Brand E,61524,0.6675,0.5279999999999999,2,0.6675,0.5279999999999999,0.125,0.3524399999999999
Brand B,74927,0.8674999999999999,0.356,5,0.8674999999999999,0.356,0.5,0.30882999999999994
Brand E,48120,0.545,0.9680000000000001,2,0.545,0.9680000000000001,0.125,0.52756
Brand Y,51796,0.44500000000000006,0.66,3,0.44500000000000006,0.66,0.25,0.29370000000000007
Brand W,78504,0.595,0.23199999999999998,1,0.595,0.23199999999999998,0.0,0.13804
Brand Z,90434,0.1825,0.7599999999999999,7,0.1825,0.7599999999999999,0.75,0.1387
Brand D,61833,0.18,0.26,9,0.18,0.26,1.0,0.0468
Brand C,96726,0.8200000000000001,0.488,6,0.8200000000000001,0.488,0.625,0.40016
Brand B,44983,0.47750000000000004,0.45200000000000007,5,0.47750000000000004,0.45200000000000007,0.5,0.21583000000000005
Brand X,78877,0.8900000000000001,0.828,8,0.8900000000000001,0.828,0.875,0.73692
Brand Y,36861,0.14750000000000002,0.016000000000000014,3,0.14750000000000002,0.016000000000000014,0.25,0.0023600000000000023
Brand D,36986,0.007500000000000007,0.36,9,0.007500000000000007,0.36,1.0,0.0027000000000000023
Brand D,93982,0.47250000000000003,0.7559999999999999,9,0.47250000000000003,0.7559999999999999,1.0,0.35720999999999997
Brand E,61230,0.8625,0.668,2,0.8625,0.668,0.125,0.57615
Brand D,71454,0.5800000000000001,0.552,9,0.5800000000000001,0.552,1.0,0.32016000000000006
Brand C,45576,0.6,0.9480000000000001,6,0.6,0.9480000000000001,0.625,0.5688
Brand A,88467,0.16000000000000003,0.035999999999999976,4,0.16000000000000003,0.035999999999999976,0.375,0.005759999999999998
Brand B,64003,0.017500000000000016,0.252,5,0.017500000000000016,0.252,0.5,0.004410000000000004
Brand A,93621,0.265,0.05199999999999999,4,0.265,0.05199999999999999,0.375,0.013779999999999999
Brand Z,88606,0.39249999999999996,0.17200000000000004,7,0.39249999999999996,0.17200000000000004,0.75,0.06751000000000001
Brand D,64231,0.355,0.7840000000000001,9,0.355,0.7840000000000001,1.0,0.27832
Brand X,83957,0.3075,0.9600000000000001,8,0.3075,0.9600000000000001,0.875,0.2952
Brand D,33612,0.8075000000000001,0.5,9,0.8075000000000001,0.5,1.0,0.40375000000000005
Brand E,54927,0.8225,0.5599999999999999,2,0.8225,0.5599999999999999,0.125,0.46059999999999995
Brand C,66397,0.7650000000000001,0.7440000000000001,6,0.7650000000000001,0.7440000000000001,0.625,0.5691600000000002
Brand W,75506,0.09000000000000002,0.03200000000000003,1,0.09000000000000002,0.03200000000000003,0.0,0.0028800000000000032
Brand W,88751,0.4425,0.11199999999999999,1,0.4425,0.11199999999999999,0.0,0.04955999999999999
Brand B,87767,0.3075,0.92,5,0.3075,0.92,0.5,0.2829
Brand Y,59588,0.8875,0.7520000000000001,3,0.8875,0.7520000000000001,0.25,0.6674000000000001
Brand D,52079,0.5700000000000001,0.632,9,0.5700000000000001,0.632,1.0,0.36024000000000006
Brand W,53675,0.22500000000000003,0.128,1,0.22500000000000003,0.128,0.0,0.028800000000000006
Brand A,83519,0.395,0.08799999999999997,4,0.395,0.08799999999999997,0.375,0.034759999999999985
Brand C,92287,0.9950000000000001,0.32400000000000007,6,0.9950000000000001,0.32400000000000007,0.625,0.3223800000000001
Brand A,62867,0.9525000000000001,0.392,4,0.9525000000000001,0.392,0.375,0.37338000000000005
Brand W,65478,0.6975,0.31200000000000006,1,0.6975,0.31200000000000006,0.0,0.21762000000000004
Brand X,95611,0.7275,0.7479999999999999,8,0.7275,0.7479999999999999,0.875,0.5441699999999999
Brand E,63602,0.7425,0.552,2,0.7425,0.552,0.125,0.40986000000000006
Brand E,82529,0.635,0.612,2,0.635,0.612,0.125,0.38862
Brand D,37682,0.545,0.28400000000000003,9,0.545,0.28400000000000003,1.0,0.15478000000000003
Brand Z,53418,0.9075,0.22799999999999998,7,0.9075,0.22799999999999998,0.75,0.20690999999999998
Brand E,47927,0.1925,0.672,2,0.1925,0.672,0.125,0.12936
Brand E,84376,0.44000000000000006,0.38,2,0.44000000000000006,0.38,0.125,0.16720000000000002
Brand X,33492,0.38750000000000007,0.28400000000000003,8,0.38750000000000007,0.28400000000000003,0.875,0.11005000000000004
Brand A,83794,0.9025000000000001,0.2559999999999999,4,0.9025000000000001,0.2559999999999999,0.375,0.2310399999999999
Brand B,99691,0.5075000000000001,0.016000000000000014,5,0.5075000000000001,0.016000000000000014,0.5,0.008120000000000007
Brand B,64198,0.9575,0.348,5,0.9575,0.348,0.5,0.33321
Brand B,66190,0.6225,0.844,5,0.6225,0.844,0.5,0.52539
Brand Y,89715,0.29500000000000004,0.3959999999999999,3,0.29500000000000004,0.3959999999999999,0.25,0.11682
Brand D,66847,0.8025,0.524,9,0.8025,0.524,1.0,0.42051
Brand B,97763,0.61,0.672,5,0.61,0.672,0.5,0.40992
Brand C,54775,0.7875000000000001,0.9119999999999998,6,0.7875000000000001,0.9119999999999998,0.625,0.7182
Brand Y,79600,0.265,0.03200000000000003,3,0.265,0.03200000000000003,0.25,0.008480000000000008
Brand Z,52573,0.245,0.17999999999999994,7,0.245,0.17999999999999994,0.75,0.044099999999999986
Brand C,67271,0.49,0.17999999999999994,6,0.49,0.17999999999999994,0.625,0.08819999999999997
Brand D,78303,0.39,0.30799999999999994,9,0.39,0.30799999999999994,1.0,0.12011999999999998
Brand E,80507,0.14750000000000002,0.07600000000000001,2,0.14750000000000002,0.07600000000000001,0.125,0.011210000000000003
Brand B,74292,0.735,0.20399999999999996,5,0.735,0.20399999999999996,0.5,0.14993999999999996
Brand C,68704,0.6625,0.7799999999999999,6,0.6625,0.7799999999999999,0.625,0.5167499999999999
Brand W,31065,0.20500000000000002,0.9640000000000001,1,0.20500000000000002,0.9640000000000001,0.0,0.19762000000000002
Brand B,37003,0.6225,0.632,5,0.6225,0.632,0.5,0.39342000000000005
Brand Z,81286,0.8474999999999999,0.7000000000000001,7,0.8474999999999999,0.7000000000000001,0.75,0.59325
Brand C,74635,0.4675,0.676,6,0.4675,0.676,0.625,0.31603000000000003
Brand W,32424,0.7025,0.86,1,0.7025,0.86,0.0,0.60415
Brand W,49313,0.905,0.7040000000000001,1,0.905,0.7040000000000001,0.0,0.6371200000000001
Brand B,34352,0.03750000000000003,0.5479999999999999,5,0.03750000000000003,0.5479999999999999,0.5,0.020550000000000016
Brand X,55315,0.5700000000000001,0.384,8,0.5700000000000001,0.384,0.875,0.21888000000000002
Brand C,94752,0.9924999999999999,0.2759999999999999,6,0.9924999999999999,0.2759999999999999,0.625,0.2739299999999999
Brand C,37087,0.66,0.44400000000000006,6,0.66,0.44400000000000006,0.625,0.2930400000000001
Brand Z,79714,0.32999999999999996,0.19599999999999995,7,0.32999999999999996,0.19599999999999995,0.75,0.06467999999999997
Brand X,71018,0.7275,0.9440000000000001,8,0.7275,0.9440000000000001,0.875,0.68676
Brand E,86444,0.3075,0.3440000000000001,2,0.3075,0.3440000000000001,0.125,0.10578000000000003
Brand A,55010,0.7650000000000001,0.252,4,0.7650000000000001,0.252,0.375,0.19278000000000003
Brand Z,58372,0.09000000000000002,0.0,7,0.09000000000000002,0.0,0.75,0.0
Brand C,87363,0.6900000000000001,0.016000000000000014,6,0.6900000000000001,0.016000000000000014,0.625,0.01104000000000001
Brand W,90202,0.20500000000000002,0.7559999999999999,1,0.20500000000000002,0.7559999999999999,0.0,0.15497999999999998
Brand E,46663,0.7225,0.19999999999999996,2,0.7225,0.19999999999999996,0.125,0.14449999999999996
Brand W,64526,0.6475,0.7799999999999999,1,0.6475,0.7799999999999999,0.0,0.5050499999999999
Brand X,42717,0.9950000000000001,0.7000000000000001,8,0.9950000000000001,0.7000000000000001,0.875,0.6965000000000001
Brand B,42957,0.9475,0.672,5,0.9475,0.672,0.5,0.6367200000000001
Brand W,61811,0.1375,0.43999999999999995,1,0.1375,0.43999999999999995,0.0,0.0605
Brand Y,93254,0.625,0.272,3,0.625,0.272,0.25,0.17
Brand B,71563,0.67,0.596,5,0.67,0.596,0.5,0.39932
Brand C,42784,0.355,0.9319999999999998,6,0.355,0.9319999999999998,0.625,0.33085999999999993
Brand E,61820,0.26749999999999996,0.03999999999999998,2,0.26749999999999996,0.03999999999999998,0.125,0.010699999999999993
Brand B,39125,0.5075000000000001,0.17999999999999994,5,0.5075000000000001,0.17999999999999994,0.5,0.09134999999999997
Brand A,34868,0.45499999999999996,0.19999999999999996,4,0.45499999999999996,0.19999999999999996,0.375,0.09099999999999997
Brand Z,39096,0.8600000000000001,0.7159999999999999,7,0.8600000000000001,0.7159999999999999,0.75,0.61576
Brand W,38304,0.9425000000000001,0.508,1,0.9425000000000001,0.508,0.0,0.47879000000000005
Brand A,94724,0.6775,0.7559999999999999,4,0.6775,0.7559999999999999,0.375,0.5121899999999999
Brand Z,63328,0.5025000000000001,0.58,7,0.5025000000000001,0.58,0.75,0.29145
Brand Z,98965,0.22000000000000003,0.544,7,0.22000000000000003,0.544,0.75,0.11968000000000002
Brand C,93532,0.09500000000000003,0.26,6,0.09500000000000003,0.26,0.625,0.024700000000000007
Brand Y,68051,0.94,0.09999999999999998,3,0.94,0.09999999999999998,0.25,0.09399999999999997
Brand D,31937,0.655,0.5479999999999999,9,0.655,0.5479999999999999,1.0,0.35894
Brand Z,98901,0.4225,0.7200000000000001,7,0.4225,0.7200000000000001,0.75,0.3042
Brand D,59524,0.8725,0.236,9,0.8725,0.236,1.0,0.20591
Brand E,56793,0.555,0.09600000000000003,2,0.555,0.09600000000000003,0.125,0.05328000000000002
Brand A,55210,0.9675,0.22399999999999998,4,0.9675,0.22399999999999998,0.375,0.21672
Brand W,65947,0.275,0.128,1,0.275,0.128,0.0,0.0352
Brand Z,98835,0.5325,0.31599999999999995,7,0.5325,0.31599999999999995,0.75,0.16826999999999998
Brand Z,45482,0.99,0.9919999999999999,7,0.99,0.9919999999999999,0.75,0.9820799999999998
Brand Z,37148,0.34750000000000003,0.32400000000000007,7,0.34750000000000003,0.32400000000000007,0.75,0.11259000000000004
Brand W,78009,0.07250000000000001,0.10799999999999998,1,0.07250000000000001,0.10799999999999998,0.0,0.00783
Brand D,35049,0.7825,0.7959999999999999,9,0.7825,0.7959999999999999,1.0,0.6228699999999999
Brand B,98465,0.345,0.6880000000000001,5,0.345,0.6880000000000001,0.5,0.23736
Brand E,35531,0.5375,0.248,2,0.5375,0.248,0.125,0.1333
Brand Z,54716,0.1975,0.5,7,0.1975,0.5,0.75,0.09875
Brand D,34334,0.355,0.636,9,0.355,0.636,1.0,0.22577999999999998
Brand B,54299,0.6425000000000001,0.08799999999999997,5,0.6425000000000001,0.08799999999999997,0.5,0.056539999999999986
Brand X,70498,0.39249999999999996,0.648,8,0.39249999999999996,0.648,0.875,0.25433999999999996
Brand Z,41568,0.8,0.668,7,0.8,0.668,0.75,0.5344000000000001
Brand W,48819,0.6825,0.124,1,0.6825,0.124,0.0,0.08463
Brand W,84934,0.14750000000000002,0.632,1,0.14750000000000002,0.632,0.0,0.09322000000000001
Brand E,65785,0.735,0.852,2,0.735,0.852,0.125,0.62622
Brand B,60060,0.2425,0.06799999999999995,5,0.2425,0.06799999999999995,0.5,0.016489999999999987
Brand Y,75405,0.26249999999999996,0.7520000000000001,3,0.26249999999999996,0.7520000000000001,0.25,0.1974
Brand Z,61560,0.08750000000000002,0.3320000000000001,7,0.08750000000000002,0.3320000000000001,0.75,0.029050000000000013
Brand E,69897,0.10499999999999998,0.1479999999999999,2,0.10499999999999998,0.1479999999999999,0.125,0.015539999999999988
Brand C,35176,0.14250000000000002,0.7440000000000001,6,0.14250000000000002,0.7440000000000001,0.625,0.10602000000000003
Brand A,48971,0.585,0.404,4,0.585,0.404,0.375,0.23634
Brand Y,46983,0.8200000000000001,0.512,3,0.8200000000000001,0.512,0.25,0.41984000000000005
Brand W,58648,0.62,0.9719999999999999,1,0.62,0.9719999999999999,0.0,0.60264
Brand B,42948,0.38750000000000007,0.652,5,0.38750000000000007,0.652,0.5,0.25265000000000004
Brand W,57769,0.7749999999999999,0.48,1,0.7749999999999999,0.48,0.0,0.37199999999999994
Brand Y,99650,0.37250000000000005,0.576,3,0.37250000000000005,0.576,0.25,0.21456
Brand B,86107,0.47250000000000003,0.21999999999999997,5,0.47250000000000003,0.21999999999999997,0.5,0.10395
Brand A,42266,0.35,0.7799999999999999,4,0.35,0.7799999999999999,0.375,0.27299999999999996
Brand D,73219,0.395,0.21599999999999997,9,0.395,0.21599999999999997,1.0,0.08532
Brand W,91610,0.5525,0.3440000000000001,1,0.5525,0.3440000000000001,0.0,0.19006000000000003
Brand C,57808,0.185,0.924,6,0.185,0.924,0.625,0.17094
Brand B,34906,0.10749999999999998,0.9559999999999998,5,0.10749999999999998,0.9559999999999998,0.5,0.10276999999999997
Brand C,58013,0.9475,0.1479999999999999,6,0.9475,0.1479999999999999,0.625,0.1402299999999999
Brand E,56890,0.27749999999999997,0.5720000000000001,2,0.27749999999999997,0.5720000000000001,0.125,0.15873
Brand W,36230,0.605,0.352,1,0.605,0.352,0.0,0.21295999999999998
Brand A,55788,0.8775,0.29200000000000004,4,0.8775,0.29200000000000004,0.375,0.25623
Brand W,82758,0.21000000000000002,0.7279999999999999,1,0.21000000000000002,0.7279999999999999,0.0,0.15288
Brand B,98382,0.7325,0.264,5,0.7325,0.264,0.5,0.19338000000000002
Brand D,83314,0.2375,0.384,9,0.2375,0.384,1.0,0.0912
Brand B,60637,0.5175000000000001,0.003999999999999948,5,0.5175000000000001,0.003999999999999948,0.5,0.0020699999999999733
Brand E,32280,0.925,0.492,2,0.925,0.492,0.125,0.4551
Brand C,56320,0.925,0.31599999999999995,6,0.925,0.31599999999999995,0.625,0.29229999999999995
Brand B,49558,0.9675,0.21999999999999997,5,0.9675,0.21999999999999997,0.5,0.21284999999999998
Brand X,70447,0.1975,0.512,8,0.1975,0.512,0.875,0.10112
Brand X,61304,0.9875,0.4840000000000001,8,0.9875,0.4840000000000001,0.875,0.4779500000000001
Brand D,96918,0.99,0.31599999999999995,9,0.99,0.31599999999999995,1.0,0.31283999999999995
Brand X,56965,0.98,0.88,8,0.98,0.88,0.875,0.8623999999999999
Brand A,37049,0.2875,0.23199999999999998,4,0.2875,0.23199999999999998,0.375,0.0667
Brand X,30810,0.8800000000000001,0.532,8,0.8800000000000001,0.532,0.875,0.4681600000000001
Brand D,94609,0.6900000000000001,0.7999999999999999,9,0.6900000000000001,0.7999999999999999,1.0,0.552
Brand B,80435,0.0,0.9600000000000001,5,0.0,0.9600000000000001,0.5,0.0
Brand X,91126,0.7675000000000001,0.016000000000000014,8,0.7675000000000001,0.016000000000000014,0.875,0.012280000000000011
Brand D,73489,0.7050000000000001,0.9919999999999999,9,0.7050000000000001,0.9919999999999999,1.0,0.69936
Brand Y,35447,0.125,0.5279999999999999,3,0.125,0.5279999999999999,0.25,0.06599999999999999
Brand A,49510,0.9525000000000001,0.36,4,0.9525000000000001,0.36,0.375,0.34290000000000004
Brand B,32564,0.5925,0.9640000000000001,5,0.5925,0.9640000000000001,0.5,0.5711700000000001
Brand D,44038,0.38,0.21599999999999997,9,0.38,0.21599999999999997,1.0,0.08207999999999999
Brand W,53328,0.015000000000000013,0.244,1,0.015000000000000013,0.244,0.0,0.003660000000000003
Brand D,76953,0.1225,0.5159999999999999,9,0.1225,0.5159999999999999,1.0,0.06320999999999999
Brand X,89463,0.8700000000000001,0.7840000000000001,8,0.8700000000000001,0.7840000000000001,0.875,0.6820800000000002
Brand Z,87809,0.5975,0.15200000000000002,7,0.5975,0.15200000000000002,0.75,0.09082000000000003
Brand W,57805,0.5875,0.252,1,0.5875,0.252,0.0,0.14805000000000001
Brand B,75854,0.3325,0.5279999999999999,5,0.3325,0.5279999999999999,0.5,0.17556
Brand C,55884,0.32999999999999996,0.3640000000000001,6,0.32999999999999996,0.3640000000000001,0.625,0.12012000000000002
Brand Z,49339,0.235,0.7640000000000001,7,0.235,0.7640000000000001,0.75,0.17954
Brand W,36395,0.10749999999999998,0.852,1,0.10749999999999998,0.852,0.0,0.09158999999999999
Brand C,48001,0.25,0.5159999999999999,6,0.25,0.5159999999999999,0.625,0.12899999999999998
Brand Z,36804,0.22999999999999998,0.244,7,0.22999999999999998,0.244,0.75,0.056119999999999996
Brand B,52424,0.51,0.6920000000000001,5,0.51,0.6920000000000001,0.5,0.35292
Brand X,80462,0.37250000000000005,0.66,8,0.37250000000000005,0.66,0.875,0.24585000000000004
Brand Z,95518,0.95,0.30799999999999994,7,0.95,0.30799999999999994,0.75,0.2925999999999999
Brand E,30127,0.33499999999999996,0.4159999999999999,2,0.33499999999999996,0.4159999999999999,0.125,0.13935999999999996
Brand X,86059,0.275,0.1479999999999999,8,0.275,0.1479999999999999,0.875,0.04069999999999998
Brand A,70594,0.3075,0.9440000000000001,4,0.3075,0.9440000000000001,0.375,0.29028000000000004
Brand B,68456,0.0025000000000000022,0.856,5,0.0025000000000000022,0.856,0.5,0.0021400000000000017
Brand E,83196,0.78,0.4,2,0.78,0.4,0.125,0.31200000000000006
Brand X,65630,0.7875000000000001,0.128,8,0.7875000000000001,0.128,0.875,0.10080000000000001
Brand X,85173,0.9075,0.684,8,0.9075,0.684,0.875,0.62073
Brand A,67350,0.30500000000000005,0.904,4,0.30500000000000005,0.904,0.375,0.2757200000000001
Brand E,37694,0.4525,0.7840000000000001,2,0.4525,0.7840000000000001,0.125,0.3547600000000001
Brand Z,82876,0.02250000000000002,0.384,7,0.02250000000000002,0.384,0.75,0.008640000000000007
Brand E,77329,0.29500000000000004,0.404,2,0.29500000000000004,0.404,0.125,0.11918000000000002
Brand B,67405,0.395,0.908,5,0.395,0.908,0.5,0.35866000000000003
Brand Y,46727,0.3225,0.828,3,0.3225,0.828,0.25,0.26703
Brand A,65709,0.9675,0.668,4,0.9675,0.668,0.375,0.64629
Brand C,52127,0.8125,0.492,6,0.8125,0.492,0.625,0.39975
Brand A,49990,0.08500000000000002,0.9559999999999998,4,0.08500000000000002,0.9559999999999998,0.375,0.08126000000000001
Brand Z,48557,0.07250000000000001,0.7279999999999999,7,0.07250000000000001,0.7279999999999999,0.75,0.052779999999999994
Brand C,92432,0.45000000000000007,0.6880000000000001,6,0.45000000000000007,0.6880000000000001,0.625,0.3096000000000001
Brand A,30298,0.22000000000000003,0.42000000000000004,4,0.22000000000000003,0.42000000000000004,0.375,0.09240000000000002
Brand Z,70656,0.28,0.648,7,0.28,0.648,0.75,0.18144000000000002
Brand A,42575,0.26749999999999996,0.7679999999999999,4,0.26749999999999996,0.7679999999999999,0.375,0.20543999999999996
Brand Y,78638,0.185,0.4640000000000001,3,0.185,0.4640000000000001,0.25,0.08584000000000001
Brand Y,83679,0.48250000000000004,0.236,3,0.48250000000000004,0.236,0.25,0.11387
Brand D,80913,0.23249999999999998,0.7440000000000001,9,0.23249999999999998,0.7440000000000001,1.0,0.17298000000000002
Brand C,81374,0.8,0.4959999999999999,6,0.8,0.4959999999999999,0.625,0.39679999999999993
Brand Y,30144,0.8474999999999999,0.7000000000000001,3,0.8474999999999999,0.7000000000000001,0.25,0.59325
Brand C,61843,0.08500000000000002,0.2759999999999999,6,0.08500000000000002,0.2759999999999999,0.625,0.023459999999999998
Brand Z,94728,0.7675000000000001,0.492,7,0.7675000000000001,0.492,0.75,0.37761000000000006
Brand X,52181,0.017500000000000016,0.07600000000000001,8,0.017500000000000016,0.07600000000000001,0.875,0.0013300000000000013
Brand W,37735,0.8275000000000001,0.07999999999999996,1,0.8275000000000001,0.07999999999999996,0.0,0.06619999999999998
Brand B,63870,0.45999999999999996,0.872,5,0.45999999999999996,0.872,0.5,0.40112
Brand D,85158,0.5625,0.7520000000000001,9,0.5625,0.7520000000000001,1.0,0.42300000000000004
Brand Y,52276,0.9550000000000001,0.3640000000000001,3,0.9550000000000001,0.3640000000000001,0.25,0.3476200000000001
